,driverStandingsId,raceId,driverId,points,position,positionText,wins
752,12885,56,11,0.0,20,20,0
753,12884,56,33,0.0,21,21,0
754,12883,56,15,0.0,17,17,0
755,12882,56,22,2.0,12,12,0
756,12881,56,23,7.0,8,8,0
757,12880,56,26,0.0,16,16,0
758,12879,56,2,5.0,10,10,0
759,12878,56,24,0.0,18,18,0
760,12877,56,14,1.0,14,14,0
761,12876,56,13,9.0,7,7,0
762,12875,56,32,1.0,15,15,0
763,12874,56,3,2.0,13,13,0
764,12873,56,17,6.0,9,9,0
765,12872,56,31,15.0,5,5,0
766,12871,56,18,13.0,6,6,0
767,12870,56,8,18.0,3,3,0
768,12869,56,30,21.0,2,2,1
769,12868,56,4,36.0,1,1,2
770,12911,57,34,0.0,22,22,0
771,12910,57,27,0.0,19,19,0
772,12909,57,35,6.0,11,11,0
773,12908,57,21,18.0,4,4,1
774,12907,57,11,0.0,21,21,0
775,12906,57,33,0.0,20,20,0
776,12905,57,15,0.0,16,16,0
777,12904,57,22,6.0,9,9,0
778,12903,57,23,7.0,8,8,0
779,12902,57,26,0.0,17,17,0
780,12901,57,2,5.0,12,12,0
781,12900,57,24,0.0,18,18,0
782,12899,57,14,1.0,14,14,0
783,12898,57,13,15.0,5,5,0
784,12897,57,32,1.0,15,15,0
785,12896,57,3,4.0,13,13,0
786,12895,57,17,6.0,10,10,0
787,12894,57,31,15.0,6,6,0
788,12893,57,18,13.0,7,7,0
789,12892,57,8,23.0,3,3,0
790,12891,57,30,31.0,2,2,2
791,12890,57,4,44.0,1,1,2
792,12933,58,34,0.0,22,22,0
793,12932,58,27,0.0,19,19,0
794,12931,58,35,6.0,12,12,0
795,12930,58,21,24.0,4,4,1
796,12929,58,11,0.0,21,21,0
797,12928,58,33,0.0,20,20,0
798,12927,58,15,0.0,16,16,0
799,12926,58,22,8.0,8,8,0
800,12925,58,23,7.0,9,9,0
801,12924,58,26,0.0,17,17,0
802,12923,58,2,6.0,10,10,0
803,12922,58,24,0.0,18,18,0
804,12921,58,14,1.0,14,14,0
805,12920,58,13,20.0,5,5,0
806,12919,58,32,1.0,15,15,0
807,12918,58,3,4.0,13,13,0
808,12917,58,17,6.0,11,11,0
809,12916,58,31,15.0,7,7,0
810,12915,58,18,16.0,6,6,0
811,12914,58,8,27.0,3,3,0
812,12913,58,30,39.0,2,2,2
813,12912,58,4,54.0,1,1,3
814,12956,59,36,0.0,23,23,0
815,12955,59,34,0.0,22,22,0
816,12954,59,27,0.0,19,19,0
817,12953,59,35,6.0,13,13,0
818,12952,59,21,27.0,3,3,1
819,12951,59,11,0.0,21,21,0
820,12950,59,33,0.0,20,20,0
821,12949,59,15,0.0,16,16,0
822,12948,59,22,13.0,8,8,0
823,12947,59,23,8.0,9,9,0
824,12946,59,26,0.0,17,17,0
825,12945,59,2,8.0,10,10,0
826,12944,59,24,0.0,18,18,0
827,12943,59,14,7.0,11,11,0
828,12942,59,13,20.0,6,6,0
829,12941,59,32,1.0,15,15,0
830,12940,59,3,4.0,14,14,0
831,12939,59,17,6.0,12,12,0
832,12938,59,31,23.0,5,5,0
833,12937,59,18,16.0,7,7,0
834,12936,59,8,27.0,4,4,0
835,12935,59,30,43.0,2,2,2
836,12934,59,4,64.0,1,1,4
837,12979,60,36,0.0,23,23,0
838,12978,60,34,0.0,22,22,0
839,12977,60,27,0.0,19,19,0
840,12976,60,35,7.0,12,12,0
841,12975,60,21,32.0,4,4,1
842,12974,60,11,0.0,21,21,0
843,12973,60,33,0.0,20,20,0
844,12972,60,15,0.0,16,16,0
845,12971,60,22,13.0,8,8,0
846,12970,60,23,8.0,10,10,0
847,12969,60,26,0.0,17,17,0
848,12968,60,2,10.0,9,9,0
849,12967,60,24,0.0,18,18,0
850,12966,60,14,7.0,11,11,0
851,12965,60,13,24.0,6,6,0
852,12964,60,32,1.0,15,15,0
853,12963,60,3,4.0,14,14,0
854,12962,60,17,6.0,13,13,0
855,12961,60,31,26.0,5,5,0
856,12960,60,18,16.0,7,7,0
857,12959,60,8,33.0,3,3,0
858,12958,60,30,51.0,2,2,2
859,12957,60,4,74.0,1,1,5
860,13002,61,36,0.0,23,23,0
861,13001,61,34,0.0,22,22,0
862,13000,61,27,0.0,19,19,0
863,12999,61,35,7.0,12,12,0
864,12998,61,21,37.0,4,4,1
865,12997,61,11,0.0,21,21,0
866,12996,61,33,0.0,20,20,0
867,12995,61,15,3.0,15,15,0
868,12994,61,22,13.0,8,8,0
869,12993,61,23,8.0,10,10,0
870,12992,61,26,0.0,17,17,0
871,12991,61,2,12.0,9,9,0
872,12990,61,24,0.0,18,18,0
873,12989,61,14,8.0,11,11,0
874,12988,61,13,28.0,5,5,0
875,12987,61,32,1.0,16,16,0
876,12986,61,3,4.0,14,14,0
877,12985,61,17,6.0,13,13,0
878,12984,61,31,26.0,6,6,0
879,12983,61,18,16.0,7,7,0
880,12982,61,8,39.0,3,3,0
881,12981,61,30,59.0,2,2,2
882,12980,61,4,84.0,1,1,6
883,13025,62,36,0.0,23,23,0
884,13024,62,34,0.0,22,22,0
885,13023,62,27,0.0,19,19,0
886,13022,62,35,7.0,13,13,0
887,13021,62,21,43.0,3,3,1
888,13020,62,11,0.0,21,21,0
889,13019,62,33,0.0,20,20,0
890,13018,62,15,8.0,12,12,0
891,13017,62,22,16.0,8,8,0
892,13016,62,23,8.0,11,11,0
893,13015,62,26,0.0,18,18,0
894,13014,62,2,12.0,9,9,0
895,13013,62,24,1.0,16,16,0
896,13012,62,14,10.0,10,10,0
897,13011,62,13,36.0,5,5,0
898,13010,62,32,1.0,17,17,0
899,13009,62,3,4.0,15,15,0
900,13008,62,17,6.0,14,14,0
901,13007,62,31,26.0,6,6,0
902,13006,62,18,16.0,7,7,0
903,13005,62,8,39.0,4,4,0
904,13004,62,30,69.0,2,2,3
905,13003,62,4,88.0,1,1,6
906,13049,63,37,2.0,16,16,0
907,13048,63,36,0.0,24,24,0
908,13047,63,34,0.0,23,23,0
909,13046,63,27,0.0,20,20,0
910,13045,63,35,7.0,13,13,0
911,13044,63,21,46.0,3,3,1
912,13043,63,11,0.0,22,22,0
913,13042,63,33,0.0,21,21,0
914,13041,63,15,8.0,12,12,0
915,13040,63,22,16.0,8,8,0
916,13039,63,23,13.0,9,9,0
917,13038,63,26,0.0,19,19,0
918,13037,63,2,13.0,10,10,0
919,13036,63,24,1.0,17,17,0
920,13035,63,14,10.0,11,11,0
921,13034,63,13,42.0,5,5,0
922,13033,63,32,1.0,18,18,0
923,13032,63,3,4.0,15,15,0
924,13031,63,17,6.0,14,14,0
925,13030,63,31,26.0,6,6,0
926,13029,63,18,16.0,7,7,0
927,13028,63,8,43.0,4,4,0
928,13027,63,30,79.0,2,2,4
929,13026,63,4,96.0,1,1,6
930,13073,64,37,2.0,16,16,0
931,13072,64,36,0.0,24,24,0
932,13071,64,34,0.0,23,23,0
933,13070,64,27,0.0,20,20,0
934,13069,64,35,7.0,13,13,0
935,13068,64,21,49.0,4,4,1
936,13067,64,11,0.0,22,22,0
937,13066,64,33,0.0,21,21,0
938,13065,64,15,10.0,12,12,0
939,13064,64,22,16.0,8,8,0
940,13063,64,23,13.0,9,9,0
941,13062,64,26,0.0,19,19,0
942,13061,64,2,13.0,10,10,0
943,13060,64,24,1.0,18,18,0
944,13059,64,14,10.0,11,11,0
945,13058,64,13,50.0,3,3,0
946,13057,64,32,2.0,17,17,0
947,13056,64,3,4.0,15,15,0
948,13055,64,17,6.0,14,14,0
949,13054,64,31,26.0,6,6,0
950,13053,64,18,21.0,7,7,0
951,13052,64,8,49.0,5,5,0
952,13051,64,30,89.0,2,2,5
953,13050,64,4,100.0,1,1,6
954,13097,65,37,10.0,12,12,0
955,13096,65,36,0.0,24,24,0
956,13095,65,34,0.0,23,23,0
957,13094,65,27,0.0,21,21,0
958,13093,65,35,7.0,14,14,0
959,13092,65,21,49.0,4,4,1
960,13091,65,11,0.0,22,22,0
961,13090,65,33,0.0,20,20,0
962,13089,65,15,10.0,13,13,0
963,13088,65,22,21.0,8,8,0
964,13087,65,23,16.0,10,10,0
965,13086,65,26,0.0,19,19,0
966,13085,65,2,19.0,9,9,0
967,13084,65,24,1.0,18,18,0
968,13083,65,14,14.0,11,11,0
969,13082,65,13,52.0,3,3,0
970,13081,65,32,2.0,17,17,0
971,13080,65,3,4.0,16,16,0
972,13079,65,17,6.0,15,15,0
973,13078,65,31,26.0,7,7,0
974,13077,65,18,31.0,6,6,1
975,13076,65,8,49.0,5,5,0
976,13075,65,30,90.0,2,2,5
977,13074,65,4,100.0,1,1,6
978,13122,66,9,0.0,23,23,0
979,13121,66,37,14.0,11,11,0
980,13120,66,36,0.0,25,25,0
981,13119,66,34,0.0,24,24,0
982,13118,66,27,0.0,21,21,0
983,13117,66,35,7.0,14,14,0
984,13116,66,21,52.0,4,4,1
985,13115,66,11,0.0,22,22,0
986,13114,66,33,0.0,20,20,0
987,13113,66,15,10.0,13,13,0
988,13112,66,22,22.0,8,8,0
989,13111,66,23,18.0,10,10,0
990,13110,66,26,0.0,19,19,0
991,13109,66,2,19.0,9,9,0
992,13108,66,24,1.0,18,18,0
993,13107,66,14,14.0,12,12,0
994,13106,66,13,62.0,3,3,1
995,13105,66,32,2.0,17,17,0
996,13104,66,3,4.0,16,16,0
997,13103,66,17,6.0,15,15,0
998,13102,66,31,26.0,7,7,0
999,13101,66,18,36.0,6,6,1
1000,13100,66,8,49.0,5,5,0
1001,13099,66,30,96.0,2,2,5
1002,13098,66,4,108.0,1,1,6
1003,13147,67,9,6.0,15,15,0
1004,13146,67,37,14.0,11,11,0
1005,13145,67,36,0.0,25,25,0
1006,13144,67,34,0.0,24,24,0
1007,13143,67,27,0.0,22,22,0
1008,13142,67,35,7.0,14,14,0
1009,13141,67,21,57.0,4,4,1
1010,13140,67,11,0.0,23,23,0
1011,13139,67,33,0.0,21,21,0
1012,13138,67,15,12.0,13,13,0
1013,13137,67,22,25.0,8,8,0
1014,13136,67,23,18.0,10,10,0
1015,13135,67,26,0.0,20,20,0
1016,13134,67,2,20.0,9,9,0
1017,13133,67,24,1.0,19,19,0
1018,13132,67,14,14.0,12,12,0
1019,13131,67,13,62.0,3,3,1
1020,13130,67,32,2.0,18,18,0
1021,13129,67,3,4.0,17,17,0
1022,13128,67,17,6.0,16,16,0
1023,13127,67,31,26.0,7,7,0
1024,13126,67,18,40.0,6,6,1
1025,13125,67,8,57.0,5,5,0
1026,13124,67,30,106.0,2,2,6
1027,13123,67,4,108.0,1,1,6
1028,13174,68,29,0.0,27,27,0
1029,13173,68,38,0.0,24,24,0
1030,13172,68,9,6.0,16,16,0
1031,13171,68,37,18.0,10,10,0
1032,13170,68,36,0.0,26,26,0
1033,13169,68,34,0.0,25,25,0
1034,13168,68,27,0.0,22,22,0
1035,13167,68,35,7.0,15,15,0
1036,13166,68,21,63.0,3,3,1
1037,13165,68,11,0.0,23,23,0
1038,13164,68,33,0.0,21,21,0
1039,13163,68,15,12.0,13,13,0
1040,13162,68,22,28.0,7,7,0
1041,13161,68,23,18.0,11,11,0
1042,13160,68,26,0.0,20,20,0
1043,13159,68,2,22.0,9,9,0
1044,13158,68,24,1.0,19,19,0
1045,13157,68,14,14.0,12,12,0
1046,13156,68,13,62.0,4,4,1
1047,13155,68,32,2.0,18,18,0
1048,13154,68,3,4.0,17,17,0
1049,13153,68,17,7.0,14,14,0
1050,13152,68,31,26.0,8,8,0
1051,13151,68,18,45.0,6,6,1
1052,13150,68,8,57.0,5,5,0
1053,13149,68,30,116.0,1,1,7
1054,13148,68,4,116.0,2,2,6
1055,13201,69,29,0.0,27,27,0
1056,13200,69,38,0.0,24,24,0
1057,13199,69,9,6.0,16,16,0
1058,13198,69,37,18.0,11,11,0
1059,13197,69,36,0.0,26,26,0
1060,13196,69,34,0.0,25,25,0
1061,13195,69,27,0.0,22,22,0
1062,13194,69,35,7.0,15,15,0
1063,13193,69,21,69.0,4,4,1
1064,13192,69,11,0.0,23,23,0
1065,13191,69,33,0.0,21,21,0
1066,13190,69,15,15.0,12,12,0
1067,13189,69,22,28.0,7,7,0
1068,13188,69,23,20.0,10,10,0
1069,13187,69,26,0.0,20,20,0
1070,13186,69,2,23.0,9,9,0
1071,13185,69,24,1.0,19,19,0
1072,13184,69,14,14.0,13,13,0
1073,13183,69,13,70.0,3,3,1
1074,13182,69,32,2.0,18,18,0
1075,13181,69,3,4.0,17,17,0
1076,13180,69,17,7.0,14,14,0
1077,13179,69,31,26.0,8,8,0
1078,13178,69,18,50.0,6,6,1
1079,13177,69,8,61.0,5,5,0
1080,13176,69,30,116.0,2,2,7
1081,13175,69,4,126.0,1,1,7
1082,13228,70,29,0.0,26,26,0
1083,13227,70,38,0.0,24,24,0
1084,13226,70,9,6.0,16,16,0
1085,13225,70,37,19.0,11,11,0
1086,13224,70,36,0.0,27,27,0
1087,13223,70,34,0.0,25,25,0
1088,13222,70,27,0.0,22,22,0
1089,13221,70,35,7.0,15,15,0
1090,13220,70,21,72.0,4,4,1
1091,13219,70,11,0.0,23,23,0
1092,13218,70,33,0.0,21,21,0
1093,13217,70,15,15.0,12,12,0
1094,13216,70,22,30.0,7,7,0
1095,13215,70,23,20.0,10,10,0
1096,13214,70,26,0.0,20,20,0
1097,13213,70,2,23.0,9,9,0
1098,13212,70,24,1.0,19,19,0
1099,13211,70,14,14.0,13,13,0
1100,13210,70,13,80.0,3,3,2
1101,13209,70,32,2.0,18,18,0
1102,13208,70,3,4.0,17,17,0
1103,13207,70,17,7.0,14,14,0
1104,13206,70,31,26.0,8,8,0
1105,13205,70,18,56.0,6,6,1
1106,13204,70,8,65.0,5,5,0
1107,13203,70,30,121.0,2,2,7
1108,13202,70,4,134.0,1,1,7
1109,70795,71,39,0.0,13,13,0
1110,70794,71,11,0.0,17,17,0
1111,70793,71,35,0.0,12,12,0
1112,70792,71,23,0.0,11,11,0
1113,70791,71,18,0.0,16,16,0
1114,70790,71,13,0.0,10,10,0
1115,70789,71,15,0.0,9,9,0
1116,70788,71,8,1.0,8,8,0
1117,70787,71,32,2.0,7,7,0
1118,70786,71,31,3.0,6,6,0
1119,70785,71,17,4.0,5,5,0
1120,70784,71,14,5.0,4,4,0
1121,70783,71,4,6.0,3,3,0
1122,70782,71,22,8.0,2,2,0
1123,70781,71,21,10.0,1,1,1
1124,70818,72,30,2.0,11,11,0
1125,70817,72,40,0.0,18,18,0
1126,70816,72,33,0.0,15,15,0
1127,70815,72,39,0.0,14,14,0
1128,70814,72,11,0.0,20,20,0
1129,70813,72,35,0.0,16,16,0
1130,70812,72,23,4.0,8,8,0
1131,70811,72,18,0.0,19,19,0
1132,70810,72,13,0.0,13,13,0
1133,70809,72,15,8.0,3,3,0
1134,70808,72,8,1.0,12,12,0
1135,70807,72,32,3.0,10,10,0
1136,70806,72,31,8.0,6,6,0
1137,70805,72,17,4.0,9,9,0
1138,70804,72,14,8.0,5,5,0
1139,70803,72,4,16.0,1,1,1
1140,70802,72,22,8.0,4,4,0
1141,70801,72,21,10.0,2,2,1
1142,70840,73,2,6.0,10,10,0
1143,70839,73,30,2.0,14,14,0
1144,70838,73,40,0.0,18,18,0
1145,70837,73,33,0.0,15,15,0
1146,70836,73,39,0.0,17,17,0
1147,70835,73,11,0.0,21,21,0
1148,70834,73,35,0.0,16,16,0
1149,70833,73,23,9.0,4,4,0
1150,70832,73,18,0.0,20,20,0
1151,70831,73,13,2.0,13,13,0
1152,70830,73,15,16.0,2,2,0
1153,70829,73,8,7.0,8,8,0
1154,70828,73,32,3.0,12,12,0
1155,70827,73,31,8.0,7,7,0
1156,70826,73,17,7.0,9,9,0
1157,70825,73,14,9.0,5,5,0
1158,70824,73,4,26.0,1,1,2
1159,70823,73,22,8.0,6,6,0
1160,70822,73,21,10.0,3,3,1
1161,70864,74,19,0.0,24,24,0
1162,70863,74,27,0.0,21,21,0
1163,70862,74,2,9.0,5,5,0
1164,70861,74,30,10.0,4,4,0
1165,70860,74,40,0.0,20,20,0
1166,70859,74,33,0.0,18,18,0
1167,70858,74,39,0.0,19,19,0
1168,70857,74,11,0.0,23,23,0
1169,70856,74,35,5.0,13,13,0
1170,70855,74,23,9.0,6,6,0
1171,70854,74,18,0.0,22,22,0
1172,70853,74,13,2.0,16,16,0
1173,70852,74,15,20.0,2,2,0
1174,70851,74,8,7.0,11,11,0
1175,70850,74,32,3.0,15,15,0
1176,70849,74,31,8.0,10,10,0
1177,70848,74,17,9.0,8,8,0
1178,70847,74,14,9.0,7,7,0
1179,70891,75,24,1.0,17,17,0
1180,70890,75,25,6.0,12,12,0
1181,70889,75,37,4.0,14,14,0
1182,70888,75,19,0.0,24,24,0
1183,70887,75,27,0.0,21,21,0
1184,70886,75,2,9.0,10,10,0
1185,70885,75,30,10.0,7,7,0
1186,70884,75,40,0.0,20,20,0
1187,70883,75,33,0.0,18,18,0
1188,70882,75,39,0.0,19,19,0
1189,70881,75,11,0.0,23,23,0
1190,70880,75,35,5.0,13,13,0
1191,70879,75,23,14.0,5,5,0
1192,70878,75,18,0.0,22,22,0
1193,70877,75,13,2.0,16,16,0
1194,70876,75,15,26.0,2,2,0
1195,70875,75,8,17.0,3,3,1
1196,70874,75,32,3.0,15,15,0
1197,70873,75,31,10.0,8,8,0
1198,70872,75,17,12.0,6,6,0
1199,70871,75,14,10.0,9,9,0
1200,70912,76,19,0.0,24,24,0
1201,70911,76,27,0.0,21,21,0
1202,70910,76,2,17.0,5,5,0
1203,70909,76,30,12.0,9,9,0
1204,70908,76,40,0.0,20,20,0
1205,70907,76,33,0.0,18,18,0
1206,70906,76,39,0.0,19,19,0
1207,70905,76,11,0.0,23,23,0
1208,70904,76,35,5.0,13,13,0
1209,70903,76,23,17.0,6,6,0
1210,70902,76,18,0.0,22,22,0
1211,70901,76,13,2.0,16,16,0
1212,70900,76,15,26.0,3,3,0
1213,70899,76,8,27.0,2,2,2
1214,70898,76,32,3.0,15,15,0
1215,70897,76,31,14.0,8,8,0
1216,70896,76,17,18.0,4,4,0
1217,70895,76,14,10.0,10,10,0
1218,70894,76,4,49.0,1,1,3
1219,70893,76,22,9.0,11,11,0
1220,70892,76,21,14.0,7,7,1
1221,70938,77,25,6.0,12,12,0
1222,70937,77,37,4.0,14,14,0
1223,70936,77,19,0.0,24,24,0
1224,70935,77,27,0.0,23,23,0
1225,70934,77,2,25.0,4,4,0
1226,70933,77,30,16.0,8,8,0
1227,70932,77,40,0.0,21,21,0
1228,70931,77,33,0.0,18,18,0
1229,70930,77,39,0.0,20,20,0
1230,70929,77,11,0.0,22,22,0
1231,70928,77,35,5.0,13,13,0
1232,70927,77,23,17.0,7,7,0
1233,70926,77,18,0.0,19,19,0
1234,70925,77,13,2.0,16,16,0
1235,70924,77,15,27.0,3,3,0
1236,70923,77,8,27.0,2,2,2
1237,70922,77,32,3.0,15,15,0
1238,70921,77,31,16.0,9,9,0
1239,70920,77,17,18.0,5,5,0
1240,70919,77,14,15.0,11,11,0
1241,70918,77,4,59.0,1,1,4
1242,70917,77,22,15.0,10,10,0
1243,70916,77,21,17.0,6,6,1
1244,70962,78,25,6.0,13,13,0
1245,70961,78,37,4.0,15,15,0
1246,70960,78,19,0.0,24,24,0
1247,70959,78,27,0.0,21,21,0
1248,70958,78,2,25.0,4,4,0
1249,70957,78,30,24.0,5,5,0
1250,70956,78,40,0.0,22,22,0
1251,70955,78,33,0.0,18,18,0
1252,70954,78,39,0.0,20,20,0
1253,70953,78,11,0.0,23,23,0
1254,70952,78,35,5.0,14,14,0
1255,70951,78,23,20.0,8,8,0
1256,70950,78,18,0.0,19,19,0
1257,70949,78,13,7.0,12,12,0
1258,70948,78,15,27.0,3,3,0
1259,70947,78,8,37.0,2,2,3
1260,70946,78,32,4.0,16,16,0
1261,70945,78,31,16.0,11,11,0
1262,70944,78,17,22.0,6,6,0
1263,70943,78,14,17.0,10,10,0
1264,70942,78,4,59.0,1,1,4
1265,70941,78,22,21.0,7,7,0
1266,70940,78,21,17.0,9,9,1
1267,70986,79,25,6.0,14,14,0
1268,70985,79,37,4.0,18,18,0
1269,70984,79,19,0.0,25,25,0
1270,70983,79,27,4.0,17,17,0
1271,70982,79,2,25.0,6,6,0
1272,70981,79,30,34.0,3,3,1
1273,70980,79,40,3.0,20,20,0
1274,70979,79,33,6.0,13,13,0
1275,70978,79,39,5.0,16,16,0
1276,70977,79,11,0.0,23,23,0
1277,70976,79,35,5.0,15,15,0
1278,70975,79,23,20.0,8,8,0
1279,70974,79,18,0.0,22,22,0
1280,70973,79,13,7.0,12,12,0
1281,70972,79,15,27.0,5,5,0
1282,70971,79,8,37.0,2,2,3
1283,70970,79,32,4.0,19,19,0
1284,70969,79,31,16.0,11,11,0
1285,70968,79,17,22.0,7,7,0
1286,70967,79,14,17.0,10,10,0
1287,70966,79,4,59.0,1,1,4
1288,70965,79,22,29.0,4,4,0
1289,70964,79,21,17.0,9,9,1
1290,71011,80,25,6.0,14,14,0
1291,71010,80,37,4.0,19,19,0
1292,71009,80,19,0.0,25,25,0
1293,71008,80,27,4.0,18,18,0
1294,71007,80,2,25.0,6,6,0
1295,71006,80,30,40.0,3,3,1
1296,71005,80,40,3.0,21,21,0
1297,71004,80,33,6.0,13,13,0
1298,71003,80,39,5.0,17,17,0
1299,71002,80,11,0.0,23,23,0
1300,71001,80,35,6.0,15,15,0
1301,71000,80,23,22.0,8,8,0
1302,70999,80,18,5.0,16,16,0
1303,70998,80,13,7.0,12,12,0
1304,70997,80,15,31.0,4,4,0
1305,70996,80,8,45.0,2,2,3
1306,70995,80,32,4.0,20,20,0
1307,70994,80,31,16.0,11,11,0
1308,70993,80,17,22.0,7,7,0
1309,70992,80,14,17.0,10,10,0
1310,70991,80,4,69.0,1,1,5
1311,70990,80,22,29.0,5,5,0
1312,70989,80,21,20.0,9,9,1
1313,71036,81,25,6.0,15,15,0
1314,71035,81,37,4.0,19,19,0
1315,71034,81,19,0.0,25,25,0
1316,71033,81,27,4.0,18,18,0
1317,71032,81,2,25.0,8,8,0
1318,71031,81,30,43.0,3,3,1
1319,71030,81,40,3.0,21,21,0
1320,71029,81,33,6.0,14,14,0
1321,71028,81,39,5.0,17,17,0
1322,71027,81,11,0.0,23,23,0
1323,71026,81,35,6.0,16,16,0
1324,71025,81,23,23.0,9,9,0
1325,71024,81,18,9.0,12,12,0
1326,71023,81,13,7.0,13,13,0
1327,71022,81,15,31.0,5,5,0
1328,71021,81,8,51.0,2,2,3
1329,71020,81,32,4.0,20,20,0
1330,71019,81,31,26.0,6,6,1
1331,71018,81,17,22.0,10,10,0
1332,71017,81,14,17.0,11,11,0
1333,71016,81,4,77.0,1,1,5
1334,71015,81,22,31.0,4,4,0
1335,71014,81,21,25.0,7,7,1
1336,71062,82,24,1.0,22,22,0
1337,71061,82,25,6.0,15,15,0
1338,71060,82,37,4.0,19,19,0
1339,71059,82,19,0.0,26,26,0
1340,71058,82,27,4.0,18,18,0
1341,71057,82,2,25.0,9,9,0
1342,71056,82,30,47.0,3,3,1
1343,71055,82,40,3.0,21,21,0
1344,71054,82,33,6.0,14,14,0
1345,71053,82,39,5.0,17,17,0
1346,71052,82,11,0.0,23,23,0
1347,71051,82,35,6.0,16,16,0
1348,71050,82,23,26.0,8,8,0
1349,71049,82,18,15.0,12,12,0
1350,71048,82,13,8.0,13,13,0
1351,71047,82,15,31.0,6,6,0
1352,71046,82,8,51.0,2,2,3
1353,71045,82,32,4.0,20,20,0
1354,71044,82,31,34.0,4,4,1
1355,71043,82,17,22.0,10,10,0
1356,71042,82,14,19.0,11,11,0
1357,71041,82,4,87.0,1,1,6
1358,71040,82,22,31.0,5,5,0
1359,71039,82,21,30.0,7,7,1
1360,71088,83,24,1.0,22,22,0
1361,71087,83,25,6.0,15,15,0
1362,71086,83,37,4.0,19,19,0
1363,71085,83,19,0.0,26,26,0
1364,71084,83,27,4.0,18,18,0
1365,71083,83,2,28.0,9,9,0
1366,71082,83,30,55.0,3,3,1
1367,71081,83,40,3.0,21,21,0
1368,71080,83,33,6.0,14,14,0
1369,71079,83,39,5.0,17,17,0
1370,71078,83,11,1.0,23,23,0
1371,71077,83,35,6.0,16,16,0
1372,71076,83,23,32.0,6,6,0
1373,71075,83,18,19.0,11,11,0
1374,71074,83,13,8.0,13,13,0
1375,71073,83,15,36.0,4,4,0
1376,71072,83,8,61.0,2,2,4
1377,71071,83,32,4.0,20,20,0
1378,71070,83,31,34.0,5,5,1
1379,71069,83,17,24.0,10,10,0
1380,71068,83,14,19.0,12,12,0
1381,71067,83,4,87.0,1,1,6
1382,71066,83,22,31.0,7,7,0
1383,71065,83,21,30.0,8,8,1
1384,71114,84,24,1.0,23,23,0
1385,71113,84,25,6.0,15,15,0
1386,71112,84,37,4.0,20,20,0
1387,71111,84,19,0.0,26,26,0
1388,71110,84,27,4.0,19,19,0
1389,71109,84,2,28.0,9,9,0
1390,71108,84,30,55.0,3,3,1
1391,71107,84,40,3.0,21,21,0
1392,71106,84,33,6.0,14,14,0
1393,71105,84,39,5.0,17,17,0
1394,71104,84,11,1.0,22,22,0
1395,71103,84,35,6.0,16,16,0
1396,71102,84,23,32.0,7,7,0
1397,71101,84,18,23.0,11,11,0
1398,71100,84,13,8.0,13,13,0
1399,71099,84,15,39.0,5,5,0
1400,71098,84,8,71.0,2,2,5
1401,71097,84,32,5.0,18,18,0
1402,71096,84,31,40.0,4,4,1
1403,71095,84,17,24.0,10,10,0
1404,71094,84,14,21.0,12,12,0
1405,71093,84,4,95.0,1,1,6
1406,71092,84,22,31.0,8,8,0
1407,71091,84,21,35.0,6,6,1
1408,71141,85,41,0.0,26,26,0
1409,71140,85,24,1.0,24,24,0
1410,71139,85,25,6.0,15,15,0
1411,71138,85,37,4.0,20,20,0
1412,71137,85,19,0.0,27,27,0
1413,71136,85,27,4.0,19,19,0
1414,71135,85,2,28.0,9,9,0
1415,71134,85,30,55.0,3,3,1
1416,71133,85,40,3.0,21,21,0
1417,71132,85,33,6.0,14,14,0
1418,71131,85,39,5.0,17,17,0
1419,71130,85,11,1.0,23,23,0
1420,71129,85,35,6.0,16,16,0
1421,71128,85,23,35.0,7,7,0
1422,71127,85,18,24.0,10,10,0
1423,71126,85,13,8.0,13,13,0
1424,71125,85,15,43.0,5,5,0
1425,71124,85,8,76.0,2,2,5
1426,71123,85,32,5.0,18,18,0
1427,71122,85,31,50.0,4,4,2
1428,71121,85,17,24.0,11,11,0
1429,71120,85,14,21.0,12,12,0
1430,71119,85,4,103.0,1,1,6
1431,71118,85,22,31.0,8,8,0
1432,71117,85,21,41.0,6,6,1
1433,71168,86,41,0.0,26,26,0
1434,71167,86,24,1.0,24,24,0
1435,71166,86,25,6.0,16,16,0
1436,71165,86,37,4.0,20,20,0
1437,71164,86,19,0.0,27,27,0
1438,71163,86,27,4.0,19,19,0
1439,71162,86,2,28.0,11,11,0
1440,71161,86,30,55.0,3,3,1
1441,71160,86,40,3.0,21,21,0
1442,71159,86,33,7.0,15,15,0
1443,71158,86,39,5.0,17,17,0
1444,71157,86,11,1.0,23,23,0
1445,71156,86,35,9.0,13,13,0
1446,71155,86,23,37.0,7,7,0
1447,71154,86,18,30.0,9,9,0
1448,71153,86,13,8.0,14,14,0
1449,71152,86,15,43.0,5,5,0
1450,71151,86,8,86.0,2,2,6
1451,71150,86,32,5.0,18,18,0
1452,71149,86,31,50.0,4,4,2
1453,71148,86,17,29.0,10,10,0
1454,71147,86,14,21.0,12,12,0
1455,71146,86,4,111.0,1,1,6
1456,71145,86,22,35.0,8,8,0
1457,71144,86,21,41.0,6,6,1
1458,71195,87,41,0.0,26,26,0
1459,71194,87,24,1.0,24,24,0
1460,71193,87,25,6.0,16,16,0
1461,71192,87,37,4.0,20,20,0
1462,71191,87,19,0.0,27,27,0
